Submission Time,Status,Role,In-Person Comfort,Learning Preference
6/18/2020 21:28,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 21:23,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 22:01,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,In-Person
6/18/2020 21:25,Completed,District Classified Staff,Very Uncomfortable,Digital Only
6/18/2020 21:27,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/18/2020 21:29,Completed,Teacher,Comfortable,In-Person
6/18/2020 21:36,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/18/2020 21:33,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 21:35,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/18/2020 21:37,Completed,District Certified Staff,Very Uncomfortable,Digital Only
6/18/2020 21:40,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/18/2020 21:42,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/18/2020 21:46,Completed,Teacher,Uncomfortable,Digital Only
6/18/2020 21:56,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/18/2020 21:46,Completed,District Certified Staff,Very Uncomfortable,Digital Only
6/18/2020 21:50,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/18/2020 21:48,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 21:49,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,Digital Only
6/18/2020 21:54,Completed,Teacher,Very Comfortable,In-Person
6/18/2020 22:20,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 21:52,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 22:05,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 21:58,Completed,Teacher,Very Comfortable,In-Person
6/18/2020 22:05,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 22:18,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/18/2020 22:23,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/18/2020 22:18,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 22:29,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/18/2020 22:24,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 22:34,Completed,Teacher,Uncomfortable,Digital Only
6/18/2020 22:39,Completed,Teacher,Uncomfortable,In-Person
6/18/2020 22:45,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 22:41,Completed,Transportation Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 22:46,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 22:50,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 22:50,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 22:56,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 22:51,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 22:58,Completed,Teacher,Uncomfortable,Digital Only
6/18/2020 23:22,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 23:04,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 23:11,Completed,Teacher,Uncomfortable,Digital Only
6/18/2020 23:13,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 23:34,Completed,School Admin,Uncomfortable,In-Person
6/18/2020 23:31,Completed,Teacher,Very Uncomfortable,Digital Only
6/18/2020 23:46,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/18/2020 23:48,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/18/2020 23:59,Completed,Teacher,Comfortable,In-Person
6/18/2020 23:56,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 0:24,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/19/2020 0:09,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 0:24,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/19/2020 0:25,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/19/2020 0:29,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 0:48,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 1:21,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/19/2020 1:03,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 1:11,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 1:24,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 1:44,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/19/2020 1:53,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 1:57,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 2:28,Completed,Teacher,Comfortable,In-Person
6/19/2020 3:11,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 3:39,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/19/2020 3:43,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 4:37,Completed,Transportation Staff Member,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 4:51,Completed,District Certified Staff,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 4:58,Completed,Teacher,Comfortable,In-Person
6/19/2020 5:01,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 5:18,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 6:14,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 6:27,Completed,School Nutrition Staff Member,Very Uncomfortable,Digital Only
6/19/2020 6:44,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 6:48,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/19/2020 6:54,Completed,School Nutrition Staff Member,Uncomfortable,Digital Only
6/19/2020 6:58,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 7:05,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/19/2020 7:14,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
6/19/2020 7:24,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/19/2020 7:28,Completed,District Certified Staff,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 7:33,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 7:34,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 7:45,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 7:50,Completed,Transportation Staff Member,Very Comfortable,In-Person
6/19/2020 8:09,Completed,District Classified Staff,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 8:03,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 8:15,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 8:06,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 8:15,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 8:19,Completed,Teacher,Uncomfortable,In-Person
6/19/2020 8:22,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 8:20,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/19/2020 8:24,Partial,Teacher,Very Uncomfortable,
6/19/2020 8:28,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 8:32,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 8:30,Completed,Teacher,Comfortable,In-Person
6/19/2020 8:35,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 8:41,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 8:54,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 8:54,Completed,Teacher,Comfortable,In-Person
6/19/2020 8:56,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 8:57,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:01,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 9:08,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 9:12,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 9:13,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:10,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/19/2020 9:12,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/19/2020 9:12,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:14,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 9:25,Completed,Teacher,Comfortable,In-Person
6/19/2020 9:23,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:40,Completed,Transportation Staff Member,Uncomfortable,In-Person
6/19/2020 9:30,Completed,Transportation Staff Member,Uncomfortable,Digital Only
6/19/2020 9:29,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 9:29,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:31,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable,Digital Only
6/19/2020 9:34,Completed,District Certified Staff,Very Uncomfortable,Digital Only
6/19/2020 9:34,Completed,Teacher,Comfortable,In-Person
6/19/2020 9:35,Completed,Transportation Staff Member,Very Comfortable,In-Person
6/19/2020 9:36,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:39,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 9:42,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/19/2020 9:43,Completed,Teacher,Comfortable,In-Person
6/19/2020 9:43,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 9:43,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:44,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:47,Completed,Teacher,Comfortable,In-Person
6/19/2020 9:47,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:48,Completed,Teacher,Comfortable,In-Person
6/19/2020 9:58,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 9:52,Completed,School Admin,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 9:56,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 9:58,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/19/2020 10:06,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:04,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:30,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:07,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 10:12,Completed,Transportation Staff Member,Comfortable,In-Person
6/19/2020 10:16,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:12,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 10:23,Completed,Transportation Staff Member,Comfortable,In-Person
6/19/2020 10:20,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:14,Completed,School Nutrition Staff Member,Uncomfortable,Digital Only
6/19/2020 10:18,Completed,School Admin,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:22,Completed,Teacher,Comfortable,In-Person
6/19/2020 10:32,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 10:24,Completed,Transportation Staff Member,Very Comfortable,In-Person
6/19/2020 10:35,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/19/2020 10:30,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 10:31,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 10:43,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:40,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:37,Partial,School Nutrition Staff Member,Uncomfortable,
6/19/2020 10:38,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:41,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/19/2020 10:39,Completed,Teacher,Comfortable,In-Person
6/19/2020 10:44,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:43,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:51,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/19/2020 10:43,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/19/2020 10:43,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 10:48,Completed,District Classified Staff,Comfortable,In-Person
6/19/2020 10:48,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 10:50,Completed,School Nutrition Staff Member,Comfortable,In-Person
6/19/2020 10:59,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/19/2020 10:51,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 10:54,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/19/2020 10:56,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 10:54,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 10:54,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 10:57,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:00,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 10:59,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Uncomfortable,In-Person
6/19/2020 11:00,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 11:05,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 11:11,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 11:13,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 11:17,Completed,Teacher,Very Uncomfortable,In-Person
6/19/2020 11:11,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:20,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/19/2020 11:19,Completed,Transportation Staff Member,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:17,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable,In-Person
6/19/2020 12:57,Completed,District Certified Staff,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:15,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 11:22,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:22,Completed,Teacher,Very Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:23,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:30,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 11:36,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Comfortable,In-Person
6/19/2020 11:57,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 11:33,Completed,Teacher,Comfortable,Digital Only
6/19/2020 11:36,Completed,Teacher,Comfortable,In-Person
6/19/2020 11:31,Completed,Teacher,Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:51,Completed,District Certified Staff,Very Uncomfortable,Digital Only
6/19/2020 11:36,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 11:39,Completed,Teacher,Uncomfortable,Digital Only
6/19/2020 11:38,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 11:43,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:40,Completed,Transportation Staff Member,Very Comfortable,In-Person
6/19/2020 11:43,Completed,Transportation Staff Member,Very Uncomfortable,Digital Only
6/19/2020 11:43,Completed,School Admin,Uncomfortable,Digital Only
6/19/2020 11:44,Completed,Teacher,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:46,Completed,District Certified Staff,Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:57,Completed,Transportation Staff Member,Comfortable,In-Person
6/19/2020 12:08,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 11:54,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable,In-Person
6/19/2020 11:58,Completed,Teacher,Uncomfortable,In-Person
6/19/2020 12:07,Completed,District Certified Staff,Uncomfortable,Digital Only
6/19/2020 12:08,Completed,School Admin,Very Uncomfortable,Digital Only
6/19/2020 12:02,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 12:06,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)"
6/19/2020 12:06,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 12:10,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 12:09,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Comfortable,In-Person
6/19/2020 12:08,Completed,Teacher,Very Uncomfortable,Digital Only
6/19/2020 12:12,Completed,Teacher,Very Comfortable,In-Person
6/19/2020 12:27,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Uncomfortable,Digital Only
