Submission Time,Status,Role,In-Person Comfort,Learning Preference,DigitalHybridInPerson
2020-06-15 08:43:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:47:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:33:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:12:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:39:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:38:00 UTC,Completed,School Admin,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:34:00 UTC,Completed,School Admin,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:31:00 UTC,Completed,Transportation Staff Member,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:34:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:55:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:35:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:35:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:39:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:35:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:38:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:39:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:42:00 UTC,Completed,Transportation Staff Member,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:40:00 UTC,Completed,District Certified Staff,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:39:00 UTC,Completed,District Classified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:47:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:40:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:41:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:41:00 UTC,Completed,District Certified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:41:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:41:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:43:00 UTC,Completed,School Admin,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:07:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:41:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:47:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:42:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:47:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-16 11:00:00 UTC,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:48:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:43:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:44:00 UTC,Completed,District Classified Staff,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:48:00 UTC,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:56:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:44:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:46:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:49:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:44:00 UTC,Completed,School Admin,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:45:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:49:00 UTC,Completed,District Certified Staff,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:47:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:22:00 UTC,Completed,District Classified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:49:00 UTC,Completed,District Classified Staff,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:46:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:46:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:51:00 UTC,Completed,District Classified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 11:31:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:48:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:47:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:00:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:51:00 UTC,Completed,School Nutrition Staff Member,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:48:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:58:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:26:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:52:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:52:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:06:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:52:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:52:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:53:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:58:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:51:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:52:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:52:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:52:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:56:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:51:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:52:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:54:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:53:00 UTC,Completed,School Admin,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:55:00 UTC,Completed,District Certified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:58:00 UTC,Completed,District Classified Staff,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:58:00 UTC,Completed,Transportation Staff Member,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:54:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:59:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:54:00 UTC,Completed,School Admin,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:15:00 UTC,Completed,District Classified Staff,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:01:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:54:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,In-Person,In-Person
2020-06-15 08:55:00 UTC,Completed,School Nutrition Staff Member,Very Uncomfortable/Uncomfortable,In-Person,In-Person
2020-06-15 10:02:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:57:00 UTC,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Uncomfortable/Uncomfortable,In-Person,In-Person
2020-06-15 09:02:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:35:00 UTC,Completed,District Classified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:59:00 UTC,Completed,School Admin,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:59:00 UTC,Completed,School Admin,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:00:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:01:00 UTC,Completed,District Certified Staff,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:05:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:00:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 08:58:00 UTC,Completed,District Certified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:58:00 UTC,Completed,Transportation Staff Member,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 08:58:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:01:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:01:00 UTC,Completed,District Certified Staff,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:07:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:01:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:03:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:07:00 UTC,Completed,District Classified Staff,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:01:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:01:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:02:00 UTC,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:04:00 UTC,Completed,District Classified Staff,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:03:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:02:00 UTC,Completed,School Admin,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:01:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:02:00 UTC,Completed,Transportation Staff Member,Very Comfortable/Comfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:26:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:05:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:04:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:07:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:14:00 UTC,Completed,"School Certified Staff (LSTC, counselor, media specialist, etc.)",Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:17:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:04:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Uncomfortable/Uncomfortable,Digital Only,"Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:17:00 UTC,Completed,Teacher,Very Uncomfortable/Uncomfortable,"Hybrid (K-2 In-Person, 3-12 Digital)","Digital or Hybrid (K-2 In-Person, 3-12 Digital)"
2020-06-15 09:10:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:10:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:10:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:06:00 UTC,Completed,"School Classified Staff (custodian, paraprofessional, clerk, etc.)",Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 09:06:00 UTC,Completed,District Classified Staff,Very Comfortable/Comfortable,In-Person,In-Person
2020-06-15 10:03:00 UTC,Completed,Teacher,Very Comfortable/Comfortable,In-Person,In-Person
